"company_url","company_name","officer_position_es","officer_position_en","officer_name","inc_date","dissolved_date","updated_date","company_type","mf_link"
"https://opencorporates.com/companies/pa/101755","MONARCH PROPERTIES AND ENTERPRISES INC.","vicepresidente","Vice-President","JURGEN MMOSSACK","1982-12-09","1993-11-01","2016-03-17 08:15:42","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101755","MONARCH PROPERTIES AND ENTERPRISES INC.","suscriptor","Shareholder","ANA MARIA ESCOBAR","1982-12-09","1993-11-01","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101755","MONARCH PROPERTIES AND ENTERPRISES INC.","suscriptor","Shareholder","DIVA ARGELIS PATINO DE DONADO","1982-12-09","1993-11-01","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101756","REGAL ENTERPRISES INC.","agent","Legal agent","JURGEN MOSSACK","1982-12-09","2005-11-24","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101756","REGAL ENTERPRISES INC.","presidente","President/Chairman","FRANCIS PEREZ","1982-12-09","2005-11-24","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101756","REGAL ENTERPRISES INC.","tesorero","Treasurer","FRANCIS PEREZ","1982-12-09","2005-11-24","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101756","REGAL ENTERPRISES INC.","secretario","Secretary","LETICIA MONTOYA","1982-12-09","2005-11-24","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101756","REGAL ENTERPRISES INC.","director","Director","FRANCIS PEREZ","1982-12-09","2005-11-24","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101756","REGAL ENTERPRISES INC.","director","Director","LETICIA MONTOYA","1982-12-09","2005-11-24","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101756","REGAL ENTERPRISES INC.","director","Director","HERCILIA MOLINA DE ZELAYA","1982-12-09","2005-11-24","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101756","REGAL ENTERPRISES INC.","director","Director","CORNELIO MCKAY","1982-12-09","2005-11-24","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101756","REGAL ENTERPRISES INC.","director","Director","KATIA SOLANO","1982-12-09","2005-11-24","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101756","REGAL ENTERPRISES INC.","suscriptor","Shareholder","ANA MARIA ESCOBAR","1982-12-09","2005-11-24","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101756","REGAL ENTERPRISES INC.","suscriptor","Shareholder","DIVA ARGELIS PATINO DE DONADO","1982-12-09","2005-11-24","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101756","REGAL ENTERPRISES INC.","vicepresidente","Vice-President","FRANCIS PEREZ","1982-12-09","2005-11-24","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101756","REGAL ENTERPRISES INC.","vicepresidente","Vice-President","LETICIA MONTOYA","1982-12-09","2005-11-24","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101756","REGAL ENTERPRISES INC.","vicepresidente","Vice-President","HERCILIA MOLINA DE ZELAYA","1982-12-09","2005-11-24","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101756","REGAL ENTERPRISES INC.","vicepresidente","Vice-President","CORNELIO MCKAY","1982-12-09","2005-11-24","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101756","REGAL ENTERPRISES INC.","vicepresidente","Vice-President","KATIA SOLANO","1982-12-09","2005-11-24","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101756","REGAL ENTERPRISES INC.","vicepresidente","Vice-President","ABDIEL NU�EZ","1982-12-09","2005-11-24","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101756","REGAL ENTERPRISES INC.","director","Director","ABDIEL NU�EZ","1982-12-09","2005-11-24","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101756","REGAL ENTERPRISES INC.","subsecretario","Undersecretary","FRANCIS PEREZ","1982-12-09","2005-11-24","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101756","REGAL ENTERPRISES INC.","subsecretario","Undersecretary","KATIA SOLANO","1982-12-09","2005-11-24","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101756","REGAL ENTERPRISES INC.","subsecretario","Undersecretary","ABDIEL NU�EZ","1982-12-09","2005-11-24","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101756","REGAL ENTERPRISES INC.","subtesorero","Undertreasurer","HERCILIA MOLINA DE ZELAYA","1982-12-09","2005-11-24","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101756","REGAL ENTERPRISES INC.","subtesorero","Undertreasurer","CORNELIO MCKAY","1982-12-09","2005-11-24","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101756","REGAL ENTERPRISES INC.","subsecretario","Undersecretary","HERCILIA MOLINA DE ZELAYA","1982-12-09","2005-11-24","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101756","REGAL ENTERPRISES INC.","subsecretario","Undersecretary","CORNELIO MCKAY","1982-12-09","2005-11-24","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101756","REGAL ENTERPRISES INC.","representante","Representative","EL PRESIDENTE","1982-12-09","2005-11-24","2016-03-17 08:15:42","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101757","GULF ASSOCIATES S.A.","agent","Legal agent","JURGEN MOSSACK","1982-12-09","1995-01-17","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101757","GULF ASSOCIATES S.A.","presidente","President/Chairman","JURGEN MOSSACK","1982-12-09","1995-01-17","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101757","GULF ASSOCIATES S.A.","tesorero","Treasurer","JURGEN MOSSACK","1982-12-09","1995-01-17","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101757","GULF ASSOCIATES S.A.","secretario","Secretary","DIVA ARGELIS PATINO DE DONADO","1982-12-09","1995-01-17","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101757","GULF ASSOCIATES S.A.","director","Director","JURGEN MOSSACK","1982-12-09","1995-01-17","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101757","GULF ASSOCIATES S.A.","director","Director","DIVA ARGELIS PATINO DE DONADO","1982-12-09","1995-01-17","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101757","GULF ASSOCIATES S.A.","director","Director","IVETTE CAMPOS","1982-12-09","1995-01-17","2016-03-17 08:15:42","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101757","GULF ASSOCIATES S.A.","suscriptor","Shareholder","ANA MARIA ESCOBAR","1982-12-09","1995-01-17","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101757","GULF ASSOCIATES S.A.","suscriptor","Shareholder","DIVA ARGELIS PATINO DE DONADO","1982-12-09","1995-01-17","2016-03-17 08:15:42","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101806","DEVON TRADING CORPORATION","agent","Legal agent","ROSAS Y ROSAS","1982-12-10","0000-00-00","2016-03-17 08:15:35","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101806","DEVON TRADING CORPORATION","suscriptor","Shareholder","ANA MARIA ESCOBAR","1982-12-10","0000-00-00","2016-03-17 08:15:35","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101806","DEVON TRADING CORPORATION","suscriptor","Shareholder","DIVA ARGELIS PATINO DE DONADO","1982-12-10","0000-00-00","2016-03-17 08:15:35","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101806","DEVON TRADING CORPORATION","representante","Representative","EL PRESIDENTE, PUDIENDO SER SUSTITUIDO EN CUALQUIER OCASION POR EL VICE- PRESIDENTE. TAMBIEN PODRAN EJERCER LA REPRESENTACION LEGAL EL SECRETARIO O LA TESORERA, CUANDO LA JUNTA DIRECTIVA ASI LO DETERMINE","1982-12-10","0000-00-00","2016-03-17 08:15:35","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101806","DEVON TRADING CORPORATION","director / presidente","Director/President","JOSE HUMBERTO ORDUZ MALDONADO","1982-12-10","0000-00-00","2016-03-17 08:15:35","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101806","DEVON TRADING CORPORATION","director / vicepresidente","Director/Vice-president","MARIA FAIDIDE RAMIREZ ARIAS","1982-12-10","0000-00-00","2016-03-17 08:15:35","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101806","DEVON TRADING CORPORATION","director / tesorero","Director/Treasurer","ANA CAROLINA ORDUZ RAMIREZ","1982-12-10","0000-00-00","2016-03-17 08:15:35","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101806","DEVON TRADING CORPORATION","secretario","Secretary","MARIA FAIDIDE RAMIREZ ARIAS","1982-12-10","0000-00-00","2016-03-17 08:15:35","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101814","NASACO INTERNATIONAL LTD., S.A.","agent","Legal agent","RAMON FONSECA MORA","1982-12-10","0000-00-00","2016-03-17 08:15:34","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101814","NASACO INTERNATIONAL LTD., S.A.","presidente","President/Chairman","ALFREDO FONSECA ZAMORA","1982-12-10","0000-00-00","2016-03-17 08:15:34","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101814","NASACO INTERNATIONAL LTD., S.A.","tesorero","Treasurer","RAMON FONSECA MORA","1982-12-10","0000-00-00","2016-03-17 08:15:34","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101814","NASACO INTERNATIONAL LTD., S.A.","secretario","Secretary","LETICIA MONTOYA MORAN","1982-12-10","0000-00-00","2016-03-17 08:15:34","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101814","NASACO INTERNATIONAL LTD., S.A.","director","Director","ALFREDO FONSECA ZAMORA","1982-12-10","0000-00-00","2016-03-17 08:15:34","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101814","NASACO INTERNATIONAL LTD., S.A.","director","Director","RAMON FONSECA MORA","1982-12-10","0000-00-00","2016-03-17 08:15:34","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101814","NASACO INTERNATIONAL LTD., S.A.","director","Director","LETICIA MONTOYA MORAN","1982-12-10","0000-00-00","2016-03-17 08:15:34","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101814","NASACO INTERNATIONAL LTD., S.A.","suscriptor","Shareholder","ALFREDO FONSECA ZAMORA","1982-12-10","0000-00-00","2016-03-17 08:15:34","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101814","NASACO INTERNATIONAL LTD., S.A.","suscriptor","Shareholder","LETICIA MONTOYA MORAN","1982-12-10","0000-00-00","2016-03-17 08:15:34","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101814","NASACO INTERNATIONAL LTD., S.A.","representante","Representative","EL PRESIDENTE","1982-12-10","0000-00-00","2016-03-17 08:15:34","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101826","INMOBILIARIA EL PENON, S. A.","agent","Legal agent","BUFETE MF & CO","1982-12-10","0000-00-00","2016-03-17 08:15:33","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101826","INMOBILIARIA EL PENON, S. A.","presidente","President/Chairman","ANIBAL GALINDO NAVARRO","1982-12-10","0000-00-00","2016-03-17 08:15:33","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101826","INMOBILIARIA EL PENON, S. A.","tesorero","Treasurer","JOSE ALBERTO ALVAREZ","1982-12-10","0000-00-00","2016-03-17 08:15:33","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101826","INMOBILIARIA EL PENON, S. A.","secretario","Secretary","LORENZO MARQUINEZ BOLA�OS","1982-12-10","0000-00-00","2016-03-17 08:15:33","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101826","INMOBILIARIA EL PENON, S. A.","director","Director","ANIBAL GALINDO NAVARRO","1982-12-10","0000-00-00","2016-03-17 08:15:33","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101826","INMOBILIARIA EL PENON, S. A.","director","Director","LORENZO MARQUINEZ BOLA�OS","1982-12-10","0000-00-00","2016-03-17 08:15:33","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101826","INMOBILIARIA EL PENON, S. A.","director","Director","JOSE ALBERTO ALVAREZ","1982-12-10","0000-00-00","2016-03-17 08:15:33","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101826","INMOBILIARIA EL PENON, S. A.","suscriptor","Shareholder","ANIBAL GALINDO NAVARRO","1982-12-10","0000-00-00","2016-03-17 08:15:33","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101826","INMOBILIARIA EL PENON, S. A.","suscriptor","Shareholder","LORENZO MARQUINEZ BOLANOS","1982-12-10","0000-00-00","2016-03-17 08:15:33","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101828","CAVENDISH INTERNATIONAL S. A.","agent","Legal agent","JURGEN MOSSACK","1982-12-10","0000-00-00","2016-03-17 08:15:33","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101828","CAVENDISH INTERNATIONAL S. A.","presidente","President/Chairman","JAMES SPENCER CLARK","1982-12-10","0000-00-00","2016-03-17 08:15:33","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101828","CAVENDISH INTERNATIONAL S. A.","tesorero","Treasurer","ROY JOHN PAINTER","1982-12-10","0000-00-00","2016-03-17 08:15:33","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101828","CAVENDISH INTERNATIONAL S. A.","secretario","Secretary","JOHN HENRY RUDDY","1982-12-10","0000-00-00","2016-03-17 08:15:33","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101828","CAVENDISH INTERNATIONAL S. A.","director","Director","JAMES SPENCER CLARK","1982-12-10","0000-00-00","2016-03-17 08:15:33","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101828","CAVENDISH INTERNATIONAL S. A.","director","Director","DONALD VERNON WILLIS","1982-12-10","0000-00-00","2016-03-17 08:15:33","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101828","CAVENDISH INTERNATIONAL S. A.","director","Director","COMMANDER PALLISER ALFRED MILBANKE HUDSO","1982-12-10","0000-00-00","2016-03-17 08:15:33","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101828","CAVENDISH INTERNATIONAL S. A.","suscriptor","Shareholder","ANA MARIA ESCOBAR","1982-12-10","0000-00-00","2016-03-17 08:15:33","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101828","CAVENDISH INTERNATIONAL S. A.","suscriptor","Shareholder","DIVA ARGELIS PATINO DE DONADO","1982-12-10","0000-00-00","2016-03-17 08:15:33","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101828","CAVENDISH INTERNATIONAL S. A.","representante","Representative","EL PRESIDENTE, EN SU AUSENCIA EL TESORERO O EL SECRETARIO","1982-12-10","0000-00-00","2016-03-17 08:15:33","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101830","PAN D'OR INVESTMENT TRUST INC.","agent","Legal agent","JURGEN MOSSACK","1982-12-10","0000-00-00","2016-03-17 08:15:32","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101830","PAN D'OR INVESTMENT TRUST INC.","presidente","President/Chairman","EDWARD CHARLES SIMMONS","1982-12-10","0000-00-00","2016-03-17 08:15:32","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101830","PAN D'OR INVESTMENT TRUST INC.","tesorero","Treasurer","JACQUELINE SIMMONS","1982-12-10","0000-00-00","2016-03-17 08:15:32","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101830","PAN D'OR INVESTMENT TRUST INC.","secretario","Secretary","ALEXANDER WILLIAM FOLEY","1982-12-10","0000-00-00","2016-03-17 08:15:32","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101830","PAN D'OR INVESTMENT TRUST INC.","director","Director","EDWARD CHARLES SIMMONS","1982-12-10","0000-00-00","2016-03-17 08:15:32","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101830","PAN D'OR INVESTMENT TRUST INC.","director","Director","JACQUELINE SIMMONS","1982-12-10","0000-00-00","2016-03-17 08:15:32","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101830","PAN D'OR INVESTMENT TRUST INC.","suscriptor","Shareholder","JURGEN MOSSACK","1982-12-10","0000-00-00","2016-03-17 08:15:32","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101830","PAN D'OR INVESTMENT TRUST INC.","suscriptor","Shareholder","ANA MARIA ESCOBAR","1982-12-10","0000-00-00","2016-03-17 08:15:32","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101830","PAN D'OR INVESTMENT TRUST INC.","director","Director","JEREMY HUGH DELMARMORGAN","1982-12-10","0000-00-00","2016-03-17 08:15:32","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101837","LEANDER INVESTMENTS S. A.","agent","Legal agent","JURGEN MOSSACK","1982-12-10","0000-00-00","2016-03-17 08:15:32","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101837","LEANDER INVESTMENTS S. A.","presidente","President/Chairman","RAYMOND TERRY GIBSON","1982-12-10","0000-00-00","2016-03-17 08:15:32","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101837","LEANDER INVESTMENTS S. A.","tesorero","Treasurer","GORDON RONALD","1982-12-10","0000-00-00","2016-03-17 08:15:32","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101837","LEANDER INVESTMENTS S. A.","secretario","Secretary","GORDON RONALD LINDSEY SNELLING","1982-12-10","0000-00-00","2016-03-17 08:15:32","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101837","LEANDER INVESTMENTS S. A.","director","Director","RAYMOND TERRY GIBSON","1982-12-10","0000-00-00","2016-03-17 08:15:32","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101837","LEANDER INVESTMENTS S. A.","director","Director","VERNON WILLIS","1982-12-10","0000-00-00","2016-03-17 08:15:32","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101837","LEANDER INVESTMENTS S. A.","director","Director","GORDON RONALD LINDSEY SNELLING","1982-12-10","0000-00-00","2016-03-17 08:15:32","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101837","LEANDER INVESTMENTS S. A.","vicepresidente","Vice-President","VERNON WILLIS","1982-12-10","0000-00-00","2016-03-17 08:15:32","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101837","LEANDER INVESTMENTS S. A.","suscriptor","Shareholder","ANA MARIA ESCOBAR","1982-12-10","0000-00-00","2016-03-17 08:15:32","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101837","LEANDER INVESTMENTS S. A.","suscriptor","Shareholder","DIVA ARGELIS PATINO DE DONADO","1982-12-10","0000-00-00","2016-03-17 08:15:32","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101837","LEANDER INVESTMENTS S. A.","representante","Representative","EL PRESIDENTE, EN SU AUSENCIA EL TESORERO O EL SECRETARIO","1982-12-10","0000-00-00","2016-03-17 08:15:32","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101838","OPAL INTERNATIONAL S. A.","agent","Legal agent","JURGEN MOSSACK","1982-12-10","0000-00-00","2016-03-17 08:15:31","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101838","OPAL INTERNATIONAL S. A.","presidente","President/Chairman","JURGEN MOSSACK","1982-12-10","0000-00-00","2016-03-17 08:15:31","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101838","OPAL INTERNATIONAL S. A.","tesorero","Treasurer","IAN J. FERENCH","1982-12-10","0000-00-00","2016-03-17 08:15:31","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101838","OPAL INTERNATIONAL S. A.","secretario","Secretary","MICHAEL LUDLOW","1982-12-10","0000-00-00","2016-03-17 08:15:31","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101838","OPAL INTERNATIONAL S. A.","director","Director","JURGEN MOSSACK","1982-12-10","0000-00-00","2016-03-17 08:15:31","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101838","OPAL INTERNATIONAL S. A.","director","Director","MICHAEL LUDLOW","1982-12-10","0000-00-00","2016-03-17 08:15:31","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101838","OPAL INTERNATIONAL S. A.","director","Director","IAN J. FERENCH","1982-12-10","0000-00-00","2016-03-17 08:15:31","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101838","OPAL INTERNATIONAL S. A.","suscriptor","Shareholder","ANA MARIA ESCOBAR","1982-12-10","0000-00-00","2016-03-17 08:15:31","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101838","OPAL INTERNATIONAL S. A.","suscriptor","Shareholder","DIVA ARGELIS PATINO DE DONADO","1982-12-10","0000-00-00","2016-03-17 08:15:31","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101838","OPAL INTERNATIONAL S. A.","representante","Representative","EL PRESIDENTE, EN SU AUSENCIA EL TESORERO O EL SECRETARIO","1982-12-10","0000-00-00","2016-03-17 08:15:31","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101866","OFFSHORE BRISTOL CORPORATION, INC.","agent","Legal agent","RAMON FONSECA MORA","1982-12-10","1990-09-10","2016-03-17 08:15:28","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101866","OFFSHORE BRISTOL CORPORATION, INC.","presidente","President/Chairman","ME. PIERRE DU PASQUIER","1982-12-10","1990-09-10","2016-03-17 08:15:28","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101866","OFFSHORE BRISTOL CORPORATION, INC.","tesorero","Treasurer","ALFREDO FONSECA ZAMORA","1982-12-10","1990-09-10","2016-03-17 08:15:28","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101866","OFFSHORE BRISTOL CORPORATION, INC.","secretario","Secretary","LETICIA MONTOYA MORAN","1982-12-10","1990-09-10","2016-03-17 08:15:28","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101866","OFFSHORE BRISTOL CORPORATION, INC.","director","Director","ME. PIERRE DU PASQUIER","1982-12-10","1990-09-10","2016-03-17 08:15:28","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101866","OFFSHORE BRISTOL CORPORATION, INC.","director","Director","ALFREDO FONSECA ZAMORA","1982-12-10","1990-09-10","2016-03-17 08:15:28","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101866","OFFSHORE BRISTOL CORPORATION, INC.","director","Director","LETICIA MONTOYA MORAN","1982-12-10","1990-09-10","2016-03-17 08:15:28","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101866","OFFSHORE BRISTOL CORPORATION, INC.","suscriptor","Shareholder","ALFREDO FONSECA ZAMORA","1982-12-10","1990-09-10","2016-03-17 08:15:28","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101866","OFFSHORE BRISTOL CORPORATION, INC.","suscriptor","Shareholder","LETICIA MONTOYA MORAN","1982-12-10","1990-09-10","2016-03-17 08:15:28","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101866","OFFSHORE BRISTOL CORPORATION, INC.","representante","Representative","EL PRESIDENTE","1982-12-10","1990-09-10","2016-03-17 08:15:28","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101953","A.T.G. HOLDING S.A.","agent","Legal agent","JURGEN MOSSACK","1982-12-13","1995-09-19","2016-03-17 08:15:17","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101953","A.T.G. HOLDING S.A.","presidente","President/Chairman","ALLENBY T. GARGOUR","1982-12-13","1995-09-19","2016-03-17 08:15:17","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101953","A.T.G. HOLDING S.A.","tesorero","Treasurer","CHARLOTTE GARGOUR","1982-12-13","1995-09-19","2016-03-17 08:15:17","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101953","A.T.G. HOLDING S.A.","secretario","Secretary","GILBERT N. GARGOUR","1982-12-13","1995-09-19","2016-03-17 08:15:17","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101953","A.T.G. HOLDING S.A.","director","Director","ALLENBY T. GARGOUR","1982-12-13","1995-09-19","2016-03-17 08:15:17","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101953","A.T.G. HOLDING S.A.","director","Director","CHARLOTTE GARGOUR","1982-12-13","1995-09-19","2016-03-17 08:15:17","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101953","A.T.G. HOLDING S.A.","director","Director","GILBERT N. GARGOUR","1982-12-13","1995-09-19","2016-03-17 08:15:17","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101953","A.T.G. HOLDING S.A.","suscriptor","Shareholder","ANA MARIA ESCOBAR","1982-12-13","1995-09-19","2016-03-17 08:15:17","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101953","A.T.G. HOLDING S.A.","suscriptor","Shareholder","DIVA ARGELIS PATINO DE DONADO","1982-12-13","1995-09-19","2016-03-17 08:15:17","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101953","A.T.G. HOLDING S.A.","representante","Representative","EL PRESIDENTE, EN SU AUSENCIA EL TESORERO O EL SECRETARIO","1982-12-13","1995-09-19","2016-03-17 08:15:17","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101970","N. T. G. HOLDING S.A.","agent","Legal agent","JURGEN MOSSACK","1982-12-13","1995-10-25","2016-03-17 08:15:15","SOCIEDAD ANONIMA","1"
